date,open,high,low,close,dvol
2024-01-20,2489.98,2489.98,2452.02,2470.44,45.33
2024-01-21,2470.51,2480.69,2451.26,2455.52,46.04
2024-01-22,2455.09,2464.33,2301,2311.34,47.66
2024-01-23,2311.52,2349.07,2165.01,2240.81,51.41
2024-01-24,2241.1,2262.88,2195.32,2234.06,46.37
2024-01-25,2234.34,2241.35,2169.47,2217.3,46.8
2024-01-26,2217.29,2281.72,2194.88,2267.34,43.92
2024-01-27,2267.47,2282.54,2250.9,2268.07,43.75
2024-01-28,2268.12,2307.97,2239.3,2256.51,45.52
2024-01-29,2256.47,2322.55,2233.15,2317.42,45.9
2024-01-30,2317.63,2391.91,2296.86,2342.96,48.42
2024-01-31,2342.96,2352.17,2262.47,2281.6,46.54
2024-02-01,2281.55,2310.97,2239.04,2303.61,45.77
2024-02-02,2303.66,2323.4,2280.43,2308.03,43.38
2024-02-03,2308.06,2328.42,2292.29,2295.97,42.37
2024-02-04,2295.97,2309.45,2266.14,2288.82,43.75
2024-02-05,2288.82,2336.1,2268,2298.91,42.29
2024-02-06,2298.93,2392.65,2295.79,2372.09,45.02
2024-02-07,2372.09,2446.9,2352.34,2424.55,45.84
2024-02-08,2424.71,2462.69,2410.77,2419.78,45.9
2024-02-09,2419.78,2524.11,2418.79,2487.84,49.39
2024-02-10,2487.87,2518.02,2473.32,2501.08,49.61
2024-02-11,2501.08,2540.57,2494.42,2508.11,51.0
2024-02-12,2508.49,2666.66,2472.17,2661.03,56.78
2024-02-13,2661.13,2687.13,2590.41,2641.63,54.03
2024-02-14,2641.84,2788.95,2619.36,2777.56,58.19
2024-02-15,2777.37,2868.68,2761.9,2825.94,59.11
2024-02-16,2825.88,2860.28,2745.48,2803.89,58.06
2024-02-17,2804.09,2806.8,2719.73,2786.83,59.05
2024-02-18,2787.12,2896.74,2765.55,2882.06,63.49
2024-02-19,2881.91,2985,2857.33,2945.43,61.49
2024-02-20,2944.94,3033.53,2873.82,3015.56,61.31
2024-02-21,3015.53,3017.99,2868.32,2968.37,60.26
2024-02-22,2968.37,3035.84,2906.13,2969.77,60.6
2024-02-23,2969.75,2991.94,2905.71,2921.79,58.22
2024-02-24,2921.76,3005.28,2906.2,2992.66,60.27
2024-02-25,2992.41,3121.04,2983.45,3113.17,63.16
2024-02-26,3113.37,3198.77,3036.62,3178.34,61.4
2024-02-27,3178.28,3291.36,3167.8,3243.84,62.53
2024-02-28,3244.35,3492.31,3185,3386.64,68.25
2024-02-29,3386.64,3521.99,3302.1,3341.78,67.36
2024-03-01,3341.78,3454.95,3340.15,3436,68.17
2024-03-02,3436.37,3462,3398.14,3424.04,68.27
2024-03-03,3423.77,3493.78,3363.59,3489.53,75.07
2024-03-04,3489.95,3650,3430,3633.23,75.57
2024-03-05,3632.92,3829.93,3205,3557.41,76.92
2024-03-06,3557.42,3903.42,3502,3821.82,78.95
2024-03-07,3822.1,3941.57,3736.5,3875.28,74.68
2024-03-08,3875.42,4000,3826.37,3892.6,76.24
2024-03-09,3892.62,3951.37,3880,3913.55,77.06
2024-03-10,3913.84,3972.17,3800.01,3881.96,80.39
2024-03-11,3882.48,4091.67,3730.72,4066.21,85.18
2024-03-12,4066.95,4093.88,3828.83,3980.34,74.43
2024-03-13,3980.31,4085.57,3934.52,4007.7,73.39
2024-03-14,4007.79,4013.25,3714.53,3880.45,72.33
2024-03-15,3880.45,3932.39,3566.38,3742.95,75.54
2024-03-16,3743.29,3781.4,3466.55,3520.1,78.79
2024-03-17,3520.24,3676.76,3410.78,3641.02,75.04
2024-03-18,3641.51,3642.56,3454.3,3520.66,75.13
2024-03-19,3520.52,3547.97,3147.81,3156.97,82.45
2024-03-20,3156.94,3536.72,3057.5,3516.68,78.17
2024-03-21,3517.02,3586.59,3410.45,3491.78,78.0
2024-03-22,3491.78,3542.56,3250.33,3337.41,76.56
2024-03-23,3337.38,3436.39,3271.47,3330.05,77.85
2024-03-24,3330.28,3471.22,3300,3454.67,75.67
2024-03-25,3454.88,3661.7,3418.61,3591.02,77.54
2024-03-26,3590.61,3681.9,3544,3587.67,78.8
2024-03-27,3587.5,3665.95,3458,3499.56,79.35
2024-03-28,3499.62,3612.3,3462.44,3561.1,80.41
2024-03-29,3561.12,3584.9,3473.42,3511.08,79.11
2024-03-30,3511.21,3568.13,3488.08,3507.51,79.64
2024-03-31,3507.31,3654.87,3505.76,3645.48,81.02
2024-04-01,3645.55,3646.38,3413.86,3505.85,78.68
2024-04-02,3505.95,3507.69,3211.41,3279.64,77.7
2024-04-03,3279.71,3369.43,3202.8,3312.43,75.93
2024-04-04,3312.42,3444.95,3251.91,3329.39,74.3
2024-04-05,3329.41,3348.33,3210.99,3319.26,72.91
2024-04-06,3319.1,3398.8,3308.7,3352.66,72.29
2024-04-07,3352.87,3459.52,3345.36,3453.67,79.16
2024-04-08,3453.69,3729.16,3406.93,3694.56,79.57
2024-04-09,3694.26,3726.79,3450.6,3504.58,76.76
2024-04-10,3504.24,3562.51,3411.59,3546,74.05
2024-04-11,3546.07,3617.97,3473.6,3503.06,71.64
2024-04-12,3503.06,3553.03,3100,3239.31,69.61
2024-04-13,3238.98,3302.32,2850,3011.39,80.22
2024-04-14,3012.01,3175.72,2911.23,3158.06,75.99
2024-04-15,3158.2,3281.21,3025,3103.13,74.04
2024-04-16,3103.4,3128.28,2990,3085.25,78.08
2024-04-17,3085.41,3124.03,2914.01,2984.98,77.39
2024-04-18,2984.9,3100.8,2952.53,3065.82,74.44
2024-04-19,3065.8,3128.99,2865.71,3057.93,76.06
2024-04-20,3057.9,3172.3,3019.11,3157.01,75.39
2024-04-21,3156.62,3198.46,3117.46,3148.1,74.47
2024-04-22,3148.06,3237.41,3129.68,3201.46,74.1
2024-04-23,3201.67,3266.4,3153.41,3219.49,70.14
2024-04-24,3219.42,3293.4,3102.62,3138.91,69.89
2024-04-25,3139.27,3191.94,3071.79,3155.36,67.12
2024-04-26,3155.27,3166.66,3101.01,3130,65.9
2024-04-27,3130.04,3281.92,3067.27,3253.04,67.65
2024-04-28,3253.04,3356.31,3239.72,3262.6,65.45
2024-04-29,3262.99,3287.15,3114.56,3215.53,62.56
2024-04-30,3215.89,3249.66,2916.34,3011.4,71.72
2024-05-01,3011.24,3020.26,2814.12,2968.12,73.05
2024-05-02,2968.18,3016.07,2890.28,2986.32,64.01
2024-05-03,2986.12,3128.04,2958.55,3103.27,66.18
2024-05-04,3104.11,3167.85,3093.87,3117.41,68.45
2024-05-05,3117.52,3171.64,3073.7,3136.95,69.38
2024-05-06,3136.77,3221.41,3045.59,3062.69,66.64
2024-05-07,3062.69,3129.9,3000,3005.78,64.45
2024-05-08,3006.09,3038.17,2937.09,2972.82,63.06
2024-05-09,2972.81,3058.43,2949.52,3035.92,61.45
2024-05-10,3035.92,3053.53,2878.38,2909.43,63.61
2024-05-11,2909.38,2943.64,2885.8,2911.75,61.61
2024-05-12,2911.77,2954.16,2900.59,2927.75,62.18
2024-05-13,2927.72,2994.74,2864.35,2950.21,63.82
2024-05-14,2950.09,2988,2858.76,2880.4,63.21
2024-05-15,2880.39,3041.53,2862.36,3033.2,62.31
2024-05-16,3033.23,3041.71,2923.73,2945.11,60.73
2024-05-17,2944.86,3122.08,2932.68,3093.39,60.84
2024-05-18,3093.2,3148,3085.07,3123.99,61.31
2024-05-19,3123.76,3137.64,3053.74,3070.9,63.69
2024-05-20,3070.83,3695,3048.58,3661.52,79.17
2024-05-21,3661.51,3841.24,3625.58,3789.37,79.34
2024-05-22,3789.41,3813.25,3653.11,3735.99,77.77
2024-05-23,3736.02,3947,3521.24,3780.83,67.48
2024-05-24,3780.42,3827.99,3627.53,3726.89,65.31
2024-05-25,3726.87,3777.78,3707.41,3749.06,65.2
2024-05-26,3749.23,3882.82,3731.03,3823.83,69.18
2024-05-27,3823.55,3973.9,3821.01,3890.72,66.91
2024-05-28,3890.72,3926.6,3769.47,3839.98,66.61
2024-05-29,3840.18,3884.24,3740.75,3762.11,67.8
2024-05-30,3762.07,3824.07,3700.4,3746.74,65.12
2024-05-31,3746.64,3846,3720.52,3758.44,66.78
2024-06-01,3758.44,3829.99,3748.31,3812.48,68.1
2024-06-02,3812.49,3835,3750.59,3778.88,67.43
2024-06-03,3778.88,3850.06,3757.32,3766.09,65.02
2024-06-04,3766.12,3832.56,3730.56,3810.29,64.83
2024-06-05,3810.24,3888.9,3777.25,3866.57,67.91
2024-06-06,3866.42,3879.15,3758.19,3812.09,62.85
2024-06-07,3812.04,3839.71,3575.23,3676.35,62.08
2024-06-08,3676.31,3707.99,3658,3680.84,61.95
2024-06-09,3680.89,3721.16,3666.2,3706.27,63.03
2024-06-10,3706.4,3712.6,3643.02,3665.86,62.54
2024-06-11,3665.86,3671.47,3381,3497.31,64.86
2024-06-12,3497.27,3657.05,3461.52,3559.14,62.65
2024-06-13,3559.14,3560.6,3425.87,3467.65,60.39
2024-06-14,3467.9,3529.83,3360.62,3479.53,61.06
2024-06-15,3479.53,3591.87,3470.96,3566.69,62.98
2024-06-16,3566.82,3651.51,3538.74,3622.1,63.23
2024-06-17,3622.53,3640,3463.38,3509.55,61.69
2024-06-18,3509.81,3515.87,3351,3482.06,64.26
2024-06-19,3482.07,3585.77,3464.44,3559.14,65.95
2024-06-20,3559.24,3624.28,3483.5,3510.73,64.14
2024-06-21,3510.73,3545.99,3444.7,3517.19,62.71
2024-06-22,3517.18,3520.03,3473.78,3494.09,62.83
2024-06-23,3494.09,3519.79,3405.07,3418.42,66.06
2024-06-24,3418.42,3432.5,3233.75,3350.59,64.01
2024-06-25,3350.6,3430.6,3334.79,3393.6,61.76
2024-06-26,3393.59,3425.44,3323,3369.31,59.83
2024-06-27,3369.76,3474.12,3359.23,3445.58,61.35
2024-06-28,3445.57,3484.72,3360.01,3373.62,58.09
2024-06-29,3373.75,3403.09,3366.21,3373.26,57.12
2024-06-30,3373.34,3453.93,3347.21,3432.37,58.31
2024-07-01,3432.37,3518.85,3420.5,3438.59,59.98
2024-07-02,3438.59,3460.56,3396.76,3416.17,56.37
2024-07-03,3416.17,3427.04,3248,3291.73,57.93
2024-07-04,3291.88,3309.58,3050,3058.89,59.25
2024-07-05,3059.08,3108.7,2809.41,2981.74,62.53
2024-07-06,2981.74,3082.05,2955.67,3067.39,62.13
2024-07-07,3067.38,3073.49,2921.13,2930.78,62.72
2024-07-08,2930.78,3095.94,2822.64,3018.48,65.23
2024-07-09,3018.47,3113.5,3003.55,3066.51,63.07
2024-07-10,3066.35,3150.72,3023.8,3100.3,61.55
2024-07-11,3100.35,3220.48,3055,3099.29,60.72
2024-07-12,3099.35,3158.3,3045.8,3135.05,57.98
2024-07-13,3134.84,3203.05,3114.15,3176.71,58.5
2024-07-14,3176.61,3270.12,3164.66,3246.38,60.17
2024-07-15,3246.38,3496.03,3233.86,3485.87,64.61
2024-07-16,3485.35,3499.99,3348,3446.67,64.69
2024-07-17,3446.67,3518.38,3376.92,3387.45,67.05
2024-07-18,3387.1,3490,3367.65,3425.58,64.84
2024-07-19,3425.58,3541.85,3375.99,3505.75,66.46
2024-07-20,3505.83,3540.79,3482.03,3519.06,67.93
2024-07-21,3518.99,3547.57,3413.01,3536.2,70.97
2024-07-22,3536.21,3563.02,3423.94,3441.1,68.61
2024-07-23,3441.09,3541.2,3390,3482.9,65.34
2024-07-24,3482.89,3488.05,3299.16,3334.99,62.76
2024-07-25,3335,3342.07,3086.13,3174.3,64.93
2024-07-26,3174.3,3286.65,3169.59,3274.95,62.88
2024-07-27,3274.84,3327.6,3190.57,3249.25,61.44
2024-07-28,3249.24,3283.98,3198.23,3269.98,59.35
2024-07-29,3270.15,3396.61,3256.68,3317.55,57.89
2024-07-30,3317.42,3365.68,3232.55,3278.27,56.23
2024-07-31,3278.42,3348,3213,3231.81,54.87
2024-08-01,3231.81,3242.14,3077.17,3200.54,54.92
2024-08-02,3200.53,3215.75,2964.01,2985.84,56.76
2024-08-03,2985.88,3016.19,2857.35,2901.72,59.69
2024-08-04,2901.98,2933.13,2626.17,2688.31,68.27
2024-08-05,2688.38,2696.41,2116.02,2420.37,76.22
2024-08-06,2420.79,2556.62,2415.69,2462.52,73.04
2024-08-07,2462.26,2552.77,2308.94,2343.66,76.02
2024-08-08,2342.82,2725.35,2321.07,2683.59,70.72
2024-08-09,2683.33,2708.87,2553.08,2599.94,71.35
2024-08-10,2600.1,2645.74,2577.61,2610.69,71.68
2024-08-11,2610.38,2720,2539.86,2555.58,74.26
2024-08-12,2555.09,2750,2509.58,2723,73.43
2024-08-13,2723.23,2739,2611.59,2703.49,72.03
2024-08-14,2703.49,2782.61,2633.76,2661.67,69.1
2024-08-15,2661.98,2675.79,2516.07,2570.5,66.73
2024-08-16,2570.22,2631.06,2551.29,2593.75,64.67
2024-08-17,2593.75,2627.67,2588.17,2614.64,64.66
2024-08-18,2614.64,2687.92,2594.34,2612.68,66.78
2024-08-19,2612.33,2648.71,2563.98,2637.15,64.4
2024-08-20,2637.63,2697.11,2555.26,2573.04,64.91
2024-08-21,2572.69,2664.7,2536.49,2631.14,63.55
2024-08-22,2631.18,2645.42,2584.59,2623.3,62.24
2024-08-23,2623.26,2800.89,2621.38,2764.73,62.66
2024-08-24,2764.89,2820.86,2732.75,2769,62.54
2024-08-25,2768.95,2793.09,2734.52,2747.57,62.35
2024-08-26,2747.06,2763.51,2667.25,2680.77,61.04
2024-08-27,2680.75,2700.29,2393.38,2458.22,64.29
2024-08-28,2457.84,2555.23,2418.63,2528.51,62.68
2024-08-29,2528.76,2597,2503.09,2527.71,62.86
2024-08-30,2527.76,2551.26,2430.25,2525.74,63.34
2024-08-31,2525.7,2533.92,2492.03,2512.62,61.91
2024-09-01,2512.49,2516.27,2399.2,2425.9,65.62
2024-09-02,2425.78,2564.02,2423.56,2537.81,64.49
2024-09-03,2537.99,2553.75,2410.52,2424.18,66.49
2024-09-04,2424.16,2490.21,2307.12,2450.46,67.35
2024-09-05,2450.26,2465.98,2347.19,2367.8,67.42
2024-09-06,2367.5,2409.19,2150,2224.46,73.05
2024-09-07,2224.55,2311.27,2221.01,2272.88,71.75
2024-09-08,2273.03,2334.03,2240.82,2297.47,71.6
2024-09-09,2297.35,2381.46,2273,2360.1,68.25
2024-09-10,2359.71,2399.99,2320.91,2388.26,65.74
2024-09-11,2388.71,2389.58,2276.66,2340.54,62.55
2024-09-12,2340.24,2392.13,2314.76,2361.63,62.68
2024-09-13,2361.75,2466.49,2336.57,2440.96,61.67
2024-09-14,2440.99,2442.56,2378.8,2418.19,61.46
2024-09-15,2418.3,2430.91,2285,2316.37,64.18
2024-09-16,2316.01,2335.18,2251.99,2295.21,62.24
2024-09-17,2295.35,2394,2263.05,2342.1,61.32
2024-09-18,2342.09,2376.26,2277.05,2374.59,60.36
2024-09-19,2374.78,2495.27,2372.73,2465.84,61.98
2024-09-20,2465.79,2573.26,2437.49,2562.02,61.06
2024-09-21,2562.1,2623.26,2528.75,2613.16,61.62
2024-09-22,2612.77,2632.92,2525,2580.92,61.8
2024-09-23,2580.93,2704.62,2539.64,2646.72,60.29
2024-09-24,2646.93,2671.85,2591.67,2653.31,60.48
2024-09-25,2653.53,2673.77,2553.93,2579.25,57.07
2024-09-26,2579.84,2667.81,2558.84,2632.53,59.21
2024-09-27,2632.63,2729.39,2615.45,2695.37,58.85
2024-09-28,2695.37,2705.26,2650.16,2675.79,59.48
2024-09-29,2675.88,2683.77,2634.38,2657.89,61.6
2024-09-30,2657.9,2663.97,2573.89,2601.27,62.34
2024-10-01,2601.33,2657.98,2413.11,2447.55,64.37
2024-10-02,2447.54,2498.47,2351.92,2363.76,62.65
2024-10-03,2363.51,2403.08,2309.17,2349.97,64.57
2024-10-04,2349.73,2440.96,2338.96,2414.43,63.33
2024-10-05,2414.43,2428.22,2389.68,2414.51,63.09
2024-10-06,2414.89,2457.57,2406,2439.84,64.46
2024-10-07,2439.36,2520.39,2402.32,2421.68,62.56
2024-10-08,2421.68,2464.51,2399.24,2439.48,61.91
2024-10-09,2439.47,2472.09,2349.63,2368.66,62.04
2024-10-10,2368.35,2418.41,2327.83,2384.32,61.34
2024-10-11,2384.42,2471.1,2379.84,2438.77,62.63
2024-10-12,2439.15,2489.67,2433.43,2475.79,63.11
2024-10-13,2475.79,2484.44,2435.88,2467.67,63.43
2024-10-14,2467.95,2653.03,2442.42,2628.74,65.05
2024-10-15,2628.75,2687.63,2536.47,2606.63,64.32
2024-10-16,2606.73,2646.91,2588.05,2610.54,62.66
2024-10-17,2610.56,2647.43,2574.29,2604.91,60.92
2024-10-18,2604.9,2676.07,2594.79,2641.98,61.5
2024-10-19,2642,2662.99,2630.82,2647.97,61.86
2024-10-20,2647.97,2758.08,2635.16,2746.22,64.13
2024-10-21,2745.91,2768.22,2653.94,2665.35,62.83
2024-10-22,2665.25,2670.37,2603.37,2620.84,62.55
2024-10-23,2620.84,2626.29,2448.36,2521.94,63.24
2024-10-24,2521.91,2559.24,2504.7,2533.99,61.9
2024-10-25,2534,2564.84,2379.35,2436.01,65.52
2024-10-26,2435.81,2503.73,2425.54,2479.49,63.93
2024-10-27,2479.49,2524.39,2460.47,2504.69,64.45
2024-10-28,2504.72,2588,2468.81,2565.66,62.78
2024-10-29,2565.66,2681.78,2559.3,2637.85,63.5
2024-10-30,2638.11,2721.09,2598.87,2658.16,63.27
2024-10-31,2658.15,2668.12,2500,2514.84,62.5
2024-11-01,2514.74,2585.26,2464.83,2510.27,63.8
2024-11-02,2510.27,2522.48,2469.7,2493.44,64.1
2024-11-03,2493.5,2496.01,2409.53,2456.57,67.18
2024-11-04,2456.15,2489.44,2355.43,2397,67.8
2024-11-05,2396.62,2479.58,2379.3,2422.24,67.68
2024-11-06,2422.24,2746.83,2420.14,2724.27,62.38
2024-11-07,2724.27,2920.62,2701.52,2897.65,62.57
2024-11-08,2897.65,2986.13,2888.99,2964.09,60.1
2024-11-09,2964.09,3158.83,2956.8,3127.97,62.57
2024-11-10,3127.96,3251.25,3069.19,3186.07,65.21
2024-11-11,3186.03,3391.61,3108.1,3375.78,68.19
2024-11-12,3375.79,3446.98,3210.57,3247.21,64.19
2024-11-13,3247.54,3339,3120.8,3191.45,62.24
2024-11-14,3191.34,3242.75,3028.32,3059.04,63.4
2024-11-15,3058.89,3131.68,3012.94,3090.76,63.24
2024-11-16,3090.76,3220,3072.9,3134.25,64.85
2024-11-17,3134.48,3161.96,3036.64,3076.79,65.08
2024-11-18,3076.79,3226.8,3050.83,3209.21,66.79
2024-11-19,3209.42,3222.83,3070,3111.7,64.56
2024-11-20,3111.63,3161.97,3031.38,3072.24,65.1
2024-11-21,3072.33,3390.35,3034.15,3359.9,72.13
2024-11-22,3360.11,3429.69,3260.78,3331.77,70.49
2024-11-23,3332.16,3500,3316.55,3397.51,78.41
2024-11-24,3397.51,3453.9,3286.25,3365.16,76.32
2024-11-25,3365.17,3546.99,3304.11,3414.72,74.93
2024-11-26,3414.64,3462.89,3252.6,3323.67,73.52
2024-11-27,3323.67,3688.54,3300.76,3657.63,74.98
2024-11-28,3657.2,3665.28,3530.02,3579.11,71.3
2024-11-29,3579.48,3650,3536.44,3593.67,67.32
2024-11-30,3593.38,3740.63,3569.63,3706.35,70.91
2024-12-01,3706.35,3748.29,3661.12,3710.24,74.84
2024-12-02,3710.08,3762.72,3556.03,3644.52,70.64
2024-12-03,3644.51,3671.71,3502.29,3617.59,70.41
2024-12-04,3617.82,3899.21,3616.92,3843.33,73.75
2024-12-05,3843.84,3960,3681,3788.93,71.62
2024-12-06,3789.07,4096,3781.2,4004.83,70.67
2024-12-07,4005.37,4030.27,3973.19,4000.01,73.16
2024-12-08,4000.02,4018.5,3926.45,4006.75,72.72
2024-12-09,4007.38,4008.8,3501,3713.57,75.07
2024-12-10,3713.56,3782,3516,3630.34,72.28
2024-12-11,3630.37,3851.87,3564.36,3835.08,72.67
2024-12-12,3835.08,3989.22,3799.19,3882.68,72.29
2024-12-13,3882.62,3969.32,3854,3907.87,73.1
2024-12-14,3907.7,3945.29,3824.44,3869.25,72.51
2024-12-15,3869.5,3973.71,3831.09,3957.7,73.58
2024-12-16,3957.7,4109,3881.93,3987.6,71.31
2024-12-17,3987.59,4041.76,3848.76,3893.54,71.74
2024-12-18,3893.44,3907.71,3615.79,3624.84,73.62
2024-12-19,3624.92,3718.3,3322.19,3414.35,74.45
2024-12-20,3414.35,3497.29,3095.65,3470.47,71.53
2024-12-21,3470.47,3553.49,3291.31,3337.09,73.14
2024-12-22,3337.05,3400.23,3217.84,3278.6,78.52
2024-12-23,3278.69,3462.14,3213.85,3418.12,74.64
2024-12-24,3418.12,3537.52,3353.08,3491.13,72.97
2024-12-25,3491.13,3543.83,3437.42,3493.95,73.93
2024-12-26,3494.36,3512.49,3301.06,3330.86,75.1
2024-12-27,3331.17,3437.87,3301.27,3328.6,74.07
2024-12-28,3328.34,3421.11,3317.12,3397.87,75.63
2024-12-29,3397.86,3408.32,3320,3350.23,75.02
2024-12-30,3350.24,3430,3293.1,3355.66,74.38
2024-12-31,3355.44,3447,3310,3330.32,70.35
2025-01-01,3330.52,3366.83,3308.2,3353.32,71.11
2025-01-02,3353.32,3506.11,3347.19,3452.39,71.61
2025-01-03,3452.39,3629.9,3420.62,3607.68,69.01
2025-01-04,3607.68,3670.34,3571.29,3656.4,71.26
2025-01-05,3656.4,3674.92,3593.46,3635.46,71.26
2025-01-06,3635.48,3746,3609.58,3688.74,68.91
2025-01-07,3688.73,3702.24,3356,3380.29,70.57
2025-01-08,3380.32,3414.59,3206.95,3326.29,69.19
2025-01-09,3326.51,3356.78,3157,3218.81,69.99
2025-01-10,3219.2,3321.91,3194.4,3266.53,67.84
2025-01-11,3266.37,3318.91,3217.61,3282.01,69.1
2025-01-12,3282,3298.2,3223.07,3266.02,69.71
2025-01-13,3266.09,3336.26,2913.75,3136.08,71.44
2025-01-14,3136.65,3256.46,3124.2,3223.97,71.55
2025-01-15,3224.35,3475.14,3185.25,3451.58,71.3
2025-01-16,3451.57,3460.6,3262.69,3307.73,71.36
2025-01-17,3307.83,3527,3307.09,3475.47,70.8
2025-01-18,3475.54,3496.48,3224.29,3304.07,72.65
2025-01-19,3304.09,3445,3125.45,3210.03,76.29
2025-01-20,3211.85,3448,3139.61,3280.4,73.15
2025-01-21,3280.43,3368,3200.98,3327.57,71.09
2025-01-22,3327.56,3366.1,3220.01,3241.35,69.1
2025-01-23,3241.35,3349.15,3181.94,3338.67,68.41
2025-01-24,3339.26,3428.25,3275.41,3309.72,65.93
2025-01-25,3309.83,3350.27,3269.06,3318.37,67.08
2025-01-26,3318.38,3361.16,3227.68,3231.48,67.21
2025-01-27,3231.31,3253.54,3001,3181.93,67.79
2025-01-28,3182.06,3223.56,3037.75,3076.06,66.26
2025-01-29,3076.05,3181.99,3053.94,3114.03,65.24
2025-01-30,3114.03,3283.5,3090.89,3247.48,65.71
2025-01-31,3247.32,3438.96,3213.36,3299.99,64.23
2025-02-01,3300,3330.9,3101.28,3116.78,65.83
2025-02-02,3116.44,3162.35,2750,2869.25,67.84
2025-02-03,2869.69,2924.6,2150,2883.62,70.91
2025-02-04,2883.1,2891.9,2633.67,2732.07,71.08
2025-02-05,2732.07,2827.94,2699.6,2788.3,69.77
2025-02-06,2788.56,2858.92,2656.53,2687.1,69.79
2025-02-07,2687.18,2799.59,2563,2622.95,69.78
2025-02-08,2623.02,2668.11,2588.13,2632.62,69.78
2025-02-09,2633.12,2698.72,2522.16,2627.87,71.12
2025-02-10,2627.82,2694.49,2560.35,2661.87,69.22
2025-02-11,2661.84,2725.74,2560.49,2602.03,70.26
2025-02-12,2602.08,2796.89,2548,2738.58,69.47
2025-02-13,2738.84,2758.18,2613.25,2676.09,69.18
2025-02-14,2676.29,2793.44,2664.64,2726.32,66.83
2025-02-15,2726.36,2739.55,2664.22,2693.58,65.91
2025-02-16,2693.58,2726.58,2652.55,2661.51,66.67
2025-02-17,2661.51,2849.53,2638.43,2744.1,67.43
2025-02-18,2744.11,2756.5,2604.48,2670.59,67.61
2025-02-19,2670.57,2736.29,2654.68,2715.27,64.92
2025-02-20,2715.3,2771.9,2707.15,2738.65,62.65
2025-02-21,2738.64,2846.53,2614.08,2661.69,63.91
2025-02-22,2661.68,2797.81,2652.08,2763.5,65.49
2025-02-23,2763.53,2855.23,2745.5,2819.63,66.83
2025-02-24,2819.77,2839.81,2471.74,2513.35,64.89
2025-02-25,2513.33,2530.99,2319.86,2492.37,65.04
2025-02-26,2492.54,2504.18,2251.01,2332.93,66.16
2025-02-27,2332.98,2379.47,2227.04,2305.21,66.21
2025-02-28,2305.41,2312.05,2073.34,2236.36,64.87
2025-03-01,2236.74,2280.48,2142.04,2216.51,66.24
2025-03-02,2216.82,2551.49,2172.59,2518.39,68.17
2025-03-03,2518.4,2523.84,2094.27,2147.53,74.25
2025-03-04,2147.64,2222.15,1991.21,2170.92,73.05
2025-03-05,2171,2273.29,2154.64,2241.53,71.62
2025-03-06,2241.63,2320,2176,2202.42,72.65
2025-03-07,2202.03,2258.02,2102.21,2140.81,69.48
2025-03-08,2140.81,2234.05,2104.67,2203.03,69.24
2025-03-09,2203.03,2211.66,1988.3,2020.02,77.95
2025-03-10,2020.02,2152.48,1809.49,1864.12,74.95
2025-03-11,1864.52,1962.83,1754.13,1923.08,73.28
2025-03-12,1923.02,1956.15,1829.49,1907.93,75.05
2025-03-13,1907.88,1922.09,1820.86,1863.81,74.34
2025-03-14,1863.8,1946,1860.46,1911.65,72.23
2025-03-15,1911.55,1957.51,1903.69,1937.61,72.42
2025-03-16,1937.4,1940.96,1860.49,1886.8,72.67
2025-03-17,1886.79,1952.24,1879.8,1926.28,69.15
2025-03-18,1926.2,1935.7,1871.64,1931.25,67.45
2025-03-19,1931.24,2070.6,1927.63,2057.06,68.44
2025-03-20,2056.93,2068.58,1951.12,1982.67,65.47
2025-03-21,1982.45,1995.27,1936,1964.98,64.09
2025-03-22,1965.04,2005.99,1963.76,1980.35,66.48
2025-03-23,1980.43,2020.54,1976.6,2005.97,64.13
2025-03-24,2006.14,2104.21,1977.42,2081.62,62.5
2025-03-25,2081.61,2098.11,2037.39,2066.78,61.88
2025-03-26,2066.75,2079.35,1981.4,2009.72,62.0
2025-03-27,2009.65,2037.61,1986.83,2003.32,61.31
2025-03-28,2003.18,2015.78,1860.86,1896.23,64.2
2025-03-29,1896.21,1912.8,1797.51,1827.39,71.49
2025-03-30,1827.43,1848.27,1767.1,1807.31,71.67
2025-03-31,1807.51,1854.2,1776.43,1822.03,68.64
2025-04-01,1822.05,1928.2,1817.71,1905.13,66.55
2025-04-02,1905.13,1956.55,1781.21,1794.7,68.99
2025-04-03,1794.77,1845.09,1750,1816.36,69.62
2025-04-04,1816.33,1835.49,1758.5,1816.39,71.29
2025-04-05,1816.34,1826.71,1764.1,1805.09,72.98
2025-04-06,1805.16,1816.28,1535.06,1579.77,81.48
2025-04-07,1579.8,1638.82,1411,1552.64,75.06
2025-04-08,1552.37,1618.25,1444.37,1471.94,78.39
2025-04-09,1472.11,1688.99,1383.26,1669.27,72.77
2025-04-10,1669.15,1669.52,1471.63,1521.51,75.48
2025-04-11,1521.08,1590.84,1504,1566.13,76.36
2025-04-12,1565.95,1668.88,1544.36,1643.85,75.63
2025-04-13,1643.82,1649.37,1562,1597.04,78.58
2025-04-14,1597.04,1691,1595.06,1624.03,72.65
2025-04-15,1623.61,1660.98,1583.15,1588.64,70.85
2025-04-16,1588.48,1613.22,1538.02,1577.27,69.7
2025-04-17,1577.3,1616.85,1562.35,1583.83,70.28
2025-04-18,1583.86,1600.74,1573.7,1588.57,68.38
2025-04-19,1588.61,1630.98,1585.02,1612.87,67.74
2025-04-20,1612.97,1619.14,1565.64,1587.32,69.02
